phrase_id;doc_id_origine;pronoms;token_text;lemma;pos;dep;suggestion_label;label_discours;label_concret
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";chemin;chemin;NOUN;obl:mod;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";...;...;PUNCT;punct;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";je;je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";suis;être;AUX;cop;B-VERB_ETAT;B-VERB_ETAT;B-VERB_CONTEXTE
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";écologiste;écologiste;ADJ;advcl;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";et;et;CCONJ;cc;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";j';je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";étais;être;VERB;conj;B-VERB_ETAT;B-VERB_ETAT;B-VERB_CONTEXTE
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";dès;dès;ADP;case;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";le;le;DET;det;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";premier;premier;ADJ;amod;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";tour;tour;NOUN;obl:mod;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";aux;à;ADP;case;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";côtés;côté;NOUN;nmod;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";de;de;ADP;case;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";daniel;daniel;NOUN;nmod;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";chevallier;chevallier;ADJ;advmod;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";car;car;CCONJ;cc;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";j';je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";ai;avoir;AUX;aux:tense;B-VERB_ACT;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";pu;pouvoir;VERB;conj;O;B-VERB_ETAT;B-VERB_CONTEXTE
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";apprécier;apprécier;VERB;xcomp;B-VERB_ACT;I-VERB_ETAT;I-VERB_CONTEXTE
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";depuis;depuis;ADP;case;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";12;12;NUM;nummod;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";ans;an;NOUN;obl:arg;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";son;son;DET;det;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";honnêteté;honnêteté;NOUN;obj;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";,;,;PUNCT;punct;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";son;son;DET;det;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";humanisme;humanisme;NOUN;obj;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";et;et;CCONJ;cc;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";son;son;DET;det;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";efficacité;efficacité;NOUN;conj;O;O;O
208;EL189_L_1993_03_005_01_2_PF_02;"['je', ""j'"", ""j'""]";.;.;PUNCT;punct;O;O;O
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];si;si;SCONJ;mark;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];vous;vous;PRON;nsubj;B-PRON_SUJ;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];voulez;vouloir;VERB;ROOT;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];que;que;SCONJ;mark;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];la;le;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];france;france;NOUN;nsubj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];retrouve;retrouver;VERB;ccomp;B-VERB_ACT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];sa;son;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];force;force;NOUN;obj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];et;et;CCONJ;cc;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];sa;son;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];grandeur;grandeur;NOUN;conj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];si;si;SCONJ;mark;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];vous;vous;PRON;nsubj;B-PRON_SUJ;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];voulez;vouloir;VERB;advcl;B-VERB_ETAT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];que;que;SCONJ;advmod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];justice;justice;NOUN;fixed;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];honnêteté;honnêteter;VERB;acl;B-VERB_ACT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];éducation;éducation;NOUN;conj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];bien-être;bien-être;NOUN;conj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];fraternité;fraternité;NOUN;conj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];soient;être;ADV;dep;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];des;de;ADP;case;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];mots;mot;NOUN;obj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];qui;qui;PRON;nsubj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];aient;avoir;VERB;acl:relcl;B-VERB_ACT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];une;un;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];réelle;réelle;NOUN;obj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];valeur;valeur;NOUN;amod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];si;si;SCONJ;mark;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];vous;vous;PRON;nsubj;B-PRON_SUJ;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];voulez;vouloir;VERB;advcl;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];faire;faire;AUX;dep;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];entendre;entendre;VERB;xcomp;B-VERB_ACT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];la;le;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];voix;voix;NOUN;obj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];du;de;ADP;case;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];bon;bon;ADJ;amod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];sens;sens;NOUN;nmod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];et;et;CCONJ;cc;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];de;de;ADP;case;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];la;le;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];vérité;vérité;NOUN;conj;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];,;,;PUNCT;punct;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];je;je;PRON;nsubj;B-PRON_SUJ;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];vous;vous;PRON;iobj;B-PRON_OBJ;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];invite;invite;VERB;acl:relcl;B-VERB_ACT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];le;le;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];21;21;NUM;dep;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];mars;mars;NOUN;nmod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];à;à;ADP;mark;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];voter;voter;VERB;advcl;B-VERB_ACT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];front;front;VERB;xcomp;B-VERB_ACT;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];national;national;ADJ;amod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];pour;pour;ADP;case;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];la;le;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];renaissance;renaissance;NOUN;nmod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];de;de;ADP;case;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];la;le;DET;det;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];france;france;PROPN;nmod;O;;
209;EL189_L_1993_03_014_05_1_PF_01;['vous', 'vous', 'vous', 'je', 'vous'];.;.;PUNCT;punct;O;;
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];je;je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];suis;être;AUX;cop;B-VERB_ETAT;B-VERB_ETAT;B-VERB_CONTEXTE
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];un;un;DET;det;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];européen;européen;ADJ;ROOT;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];convaincu;convaincre;VERB;acl;B-VERB_ACT;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];,;,;PUNCT;punct;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];mais;mais;CCONJ;cc;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];je;je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];ne;ne;ADV;advmod;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];veux;vouloir;VERB;conj;O;B-VERB_ETAT;B-VERB_CONTEXTE
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];pas;pas;ADV;advmod;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];qu';que;SCONJ;mark;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];elle;lui;PRON;nsubj;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];devienne;devenir;VERB;ccomp;B-VERB_ETAT;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];uniquement;uniquement;ADV;advmod;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];celle;celui;PRON;xcomp;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];des;de;ADP;case;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];fonctionnaires;fonctionnaire;NOUN;nmod;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];de;de;ADP;case;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];bruxelles;bruxelle;NOUN;nmod;O;O;O
210;EL194_L_1993_03_064_06_1_PF_06;['je', 'je'];.;.;PUNCT;punct;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";avec;avec;ADP;case;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";ma;mon;DET;det;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";suppléante;suppléant;NOUN;obl:mod;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";,;,;PUNCT;punct;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";je;je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";m';me;PRON;expl:comp;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";engage;engager;VERB;ROOT;B-VERB_ACT;B-VERB_ACT;B-VERB_CONCRET
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";à;à;ADP;mark;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";vous;vous;PRON;iobj;B-PRON_OBJ;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";représenter;représenter;VERB;xcomp;B-VERB_ACT;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";à;à;ADP;case;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";l';le;DET;det;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";assemblée;assemblée;NOUN;obl:arg;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";avec;avec;ADP;case;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";dynamisme;dynamisme;NOUN;obl:mod;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";,;,;PUNCT;punct;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";réalisme;réalisme;NOUN;obl:mod;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";,;,;PUNCT;punct;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";et;et;CCONJ;cc;O;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";honnêteté;honnêteter;VERB;conj;B-VERB_ACT;O;O
211;EL191_L_1993_03_034_06_1_PF_03;"['je', ""m'"", 'vous']";.;.;PUNCT;punct;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";désormais;désormais;ADV;advmod;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";,;,;PUNCT;punct;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";j';je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";en;en;PRON;iobj;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";suis;être;AUX;cop;B-VERB_ETAT;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";convaincue;convaincre;VERB;advcl;B-VERB_ACT;B-VERB_ETAT;B-VERB_CONTEXTE
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";,;,;PUNCT;punct;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";c';ce;PRON;expl:subj;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";est;être;VERB;cop;B-VERB_ETAT;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";à;à;ADP;case;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";nous;nous;PRON;nsubj;B-PRON_SUJ;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";citoyens;citoyen;NOUN;ROOT;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";d';de;ADP;mark;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";assurer;assurer;VERB;xcomp;B-VERB_ACT;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";la;le;DET;det;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";relève;relève;NOUN;obj;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";de;de;ADP;case;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";la;le;DET;det;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";gauche;gauche;NOUN;nmod;O;O;O
212;EL192_L_1993_03_050_03_1_PF_03;"[""j'"", 'nous']";.;.;PUNCT;punct;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";comme;comme;ADP;case;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";vous;vous;PRON;obl:mod;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";,;,;PUNCT;punct;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";je;je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";travaille;travailler;VERB;advcl;B-VERB_ACT;B-VERB_ACT;B-VERB_CONTEXTE
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";,;,;PUNCT;punct;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";la;le;DET;det;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";politique;politique;NOUN;nsubj;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";ne;ne;ADV;advmod;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";me;me;PRON;iobj;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";fait;faire;AUX;cop;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";pas;pas;ADV;advmod;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";vivre;vivr;ADJ;ROOT;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";,;,;PUNCT;punct;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";et;et;CCONJ;cc;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";j';je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";ai;avoir;AUX;aux:tense;B-VERB_ACT;B-VERB_ETAT;B-VERB_CONCRET
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";envie;envier;VERB;conj;B-VERB_ACT;I-VERB_ETAT;I-VERB_CONCRET
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";d';de;ADP;mark;O;O;I-VERB_CONCRET
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";essayer;essayer;VERB;xcomp;B-VERB_ACT;O;E-VERB_CONCRET
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";de;de;ADP;mark;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";pourfendre;pourfendre;VERB;xcomp;B-VERB_ACT;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";l';le;DET;det;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";injustice;injustice;NOUN;obj;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";au;au;ADP;case;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";quotidien;quotidien;NOUN;obl:arg;O;O;O
213;EL190_L_1993_03_030_01_1_PF_07;"['vous', 'je', ""j'""]";.;.;PUNCT;punct;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];comme;comme;ADP;mark;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];hier;hier;ADV;advmod;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];dans;dans;ADP;case;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];l';le;DET;det;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];opposition;opposition;NOUN;obl:mod;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];,;,;PUNCT;punct;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];je;je;PRON;nsubj;B-PRON_SUJ;B-SUJ;B-SUJ
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];serai;être;VERB;ROOT;B-VERB_ETAT;B-VERB_ETAT;B-VERB_CONTEXTE
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];demain;demain;ADV;advmod;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];dans;dans;ADP;case;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];la;le;DET;det;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];nouvelle;nouveau;ADJ;amod;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];majorité;majorité;NOUN;obl:arg;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];le;le;DET;det;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];veilleur;veilleur;NOUN;nmod;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];intransigeant;intransigeant;ADJ;amod;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];qui;qui;PRON;nsubj;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];refusera;refuser;VERB;acl:relcl;B-VERB_ACT;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];toute;tout;DET;det;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];compromission;compromission;NOUN;obj;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];pour;pour;ADP;case;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];que;que;SCONJ;mark;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];le;le;DET;det;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];changement;changement;NOUN;obl:mod;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];que;que;PRON;obj;O;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];vous;vous;PRON;nsubj;B-PRON_SUJ;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];attendez;attendre;VERB;acl:relcl;B-VERB_ACT;O;O
214;EL198_L_1993_03_094_08_2_PF_01;['je', 'vous'];s';se;PRON;expl:comp;O;O;O
